-4.05,21.693,-30.015,-8.3217,-4.05,2.7,-12.776,31.953,19.178,-4.05,-5.35,6.63,10.55,11.46,7.79,2.9,3.45,-9.93,-7.79,-30.42
-3.96,21.693,-30.015,-8.3217,-3.96,2.64,-12.776,31.953,19.178,-3.96,-5.35,6.67,10.55,11.46,7.79,2.9,3.41,-9.93,-7.79,-30.42
-3.87,21.693,-30.015,-8.3217,-3.87,2.58,-12.776,31.953,19.178,-3.87,-5.35,6.71,10.55,11.46,7.79,2.9,3.37,-9.93,-7.79,-30.42
-3.78,21.693,-30.015,-8.3217,-3.78,2.52,-12.776,31.953,19.178,-3.78,-5.35,6.75,10.55,11.46,7.79,2.9,3.33,-9.93,-7.79,-30.42
-3.69,21.693,-30.015,-8.3217,-3.69,2.46,-12.776,31.953,19.178,-3.69,-5.35,6.79,10.55,11.46,7.79,2.9,3.29,-9.93,-7.79,-30.42
-3.6,21.693,-30.015,-8.3217,-3.6,2.4,-12.776,31.953,19.178,-3.6,-5.35,6.83,10.55,11.46,7.79,2.9,3.25,-9.93,-7.79,-30.42
-3.51,21.693,-30.015,-8.3217,-3.51,2.34,-12.776,31.953,19.178,-3.51,-5.35,6.87,10.55,11.46,7.79,2.9,3.21,-9.93,-7.79,-30.42
-3.42,21.693,-30.015,-8.3217,-3.42,2.28,-12.776,31.953,19.178,-3.42,-5.35,6.91,10.55,11.46,7.79,2.9,3.17,-9.93,-7.79,-30.42
-3.33,21.693,-30.015,-8.3217,-3.33,2.22,-12.776,31.953,19.178,-3.33,-5.35,6.95,10.55,11.46,7.79,2.9,3.13,-9.93,-7.79,-30.42
-3.24,21.693,-30.015,-8.3217,-3.24,2.16,-12.776,31.953,19.178,-3.24,-5.35,6.99,10.55,11.46,7.79,2.9,3.09,-9.93,-7.79,-30.42
-3.15,21.693,-30.015,-8.3217,-3.15,2.1,-12.776,31.953,19.178,-3.15,-5.35,7.03,10.55,11.46,7.79,2.9,3.05,-9.93,-7.79,-30.42
-3.06,21.693,-30.015,-8.3217,-3.06,2.04,-12.776,31.953,19.178,-3.06,-5.35,7.07,10.55,11.46,7.79,2.9,3.01,-9.93,-7.79,-30.42
-2.97,21.693,-30.015,-8.3217,-2.97,1.98,-12.776,31.953,19.178,-2.97,-5.35,7.11,10.55,11.46,7.79,2.9,2.97,-9.93,-7.79,-30.42
-2.88,21.693,-30.015,-8.3217,-2.88,1.92,-12.776,31.953,19.178,-2.88,-5.35,7.15,10.55,11.46,7.79,2.9,2.93,-9.93,-7.79,-30.42
-2.79,21.693,-30.015,-8.3217,-2.79,1.86,-12.776,31.953,19.178,-2.79,-5.35,7.19,10.55,11.46,7.79,2.9,2.89,-9.93,-7.79,-30.42
-2.7,21.693,-30.015,-8.3217,-2.7,1.8,-12.776,31.953,19.178,-2.7,-5.35,7.23,10.55,11.46,7.79,2.9,2.85,-9.93,-7.79,-30.42
-2.61,21.693,-30.015,-8.3217,-2.61,1.74,-12.776,31.953,19.178,-2.61,-5.35,7.27,10.55,11.46,7.79,2.9,2.81,-9.93,-7.79,-30.42
-2.52,21.693,-30.015,-8.3217,-2.52,1.68,-12.776,31.953,19.178,-2.52,-5.35,7.31,10.55,11.46,7.79,2.9,2.77,-9.93,-7.79,-30.42
-2.43,21.693,-30.015,-8.3217,-2.43,1.62,-12.776,31.953,19.178,-2.43,-5.35,7.35,10.55,11.46,7.79,2.9,2.73,-9.93,-7.79,-30.42
-2.34,21.693,-30.015,-8.3217,-2.34,1.56,-12.776,31.953,19.178,-2.34,-5.35,7.39,10.55,11.46,7.79,2.9,2.69,-9.93,-7.79,-30.42
-2.25,21.693,-30.015,-8.3217,-2.25,1.5,-12.776,31.953,19.178,-2.25,-5.35,7.43,10.55,11.46,7.79,2.9,2.65,-9.93,-7.79,-30.42
-2.16,21.693,-30.015,-8.3217,-2.16,1.44,-12.776,31.953,19.178,-2.16,-5.35,7.47,10.55,11.46,7.79,2.9,2.61,-9.93,-7.79,-30.42
-2.07,21.693,-30.015,-8.3217,-2.07,1.38,-12.776,31.953,19.178,-2.07,-5.35,7.51,10.55,11.46,7.79,2.9,2.57,-9.93,-7.79,-30.42
-1.98,21.693,-30.015,-8.3217,-1.98,1.32,-12.776,31.953,19.178,-1.98,-5.35,7.55,10.55,11.46,7.79,2.9,2.53,-9.93,-7.79,-30.42
-1.89,21.693,-30.015,-8.3217,-1.89,1.26,-12.776,31.953,19.178,-1.89,-5.35,7.59,10.55,11.46,7.79,2.9,2.49,-9.93,-7.79,-30.42
-1.8,21.693,-30.015,-8.3217,-1.8,1.2,-12.776,31.953,19.178,-1.8,-5.35,7.63,10.55,11.46,7.79,2.9,2.45,-9.93,-7.79,-30.42
-1.71,21.693,-30.015,-8.3217,-1.71,1.14,-12.776,31.953,19.178,-1.71,-5.35,7.67,10.55,11.46,7.79,2.9,2.41,-9.93,-7.79,-30.42
-1.62,21.693,-30.015,-8.3217,-1.62,1.08,-12.776,31.953,19.178,-1.62,-5.35,7.71,10.55,11.46,7.79,2.9,2.37,-9.93,-7.79,-30.42
-1.53,21.693,-30.015,-8.3217,-1.53,1.02,-12.776,31.953,19.178,-1.53,-5.35,7.75,10.55,11.46,7.79,2.9,2.33,-9.93,-7.79,-30.42
-1.44,21.693,-30.015,-8.3217,-1.44,0.96,-12.776,31.953,19.178,-1.44,-5.35,7.79,10.55,11.46,7.79,2.9,2.29,-9.93,-7.79,-30.42
-1.35,21.693,-30.015,-8.3217,-1.35,0.9,-12.776,31.953,19.178,-1.35,-5.35,7.83,10.55,11.46,7.79,2.9,2.25,-9.93,-7.79,-30.42
-1.26,21.693,-30.015,-8.3217,-1.26,0.84,-12.776,31.953,19.178,-1.26,-5.35,7.87,10.55,11.46,7.79,2.9,2.21,-9.93,-7.79,-30.42
-1.17,21.693,-30.015,-8.3217,-1.17,0.78,-12.776,31.953,19.178,-1.17,-5.35,7.91,10.55,11.46,7.79,2.9,2.17,-9.93,-7.79,-30.42
-1.08,21.693,-30.015,-8.3217,-1.08,0.72,-12.776,31.953,19.178,-1.08,-5.35,7.95,10.55,11.46,7.79,2.9,2.13,-9.93,-7.79,-30.42
-0.99,21.693,-30.015,-8.3217,-0.99,0.66,-12.776,31.953,19.178,-0.99,-5.35,7.99,10.55,11.46,7.79,2.9,2.09,-9.93,-7.79,-30.42
-0.9,21.693,-30.015,-8.3217,-0.9,0.6,-12.776,31.953,19.178,-0.9,-5.35,8.03,10.55,11.46,7.79,2.9,2.05,-9.93,-7.79,-30.42
-0.81,21.693,-30.015,-8.3217,-0.81,0.54,-12.776,31.953,19.178,-0.81,-5.35,8.07,10.55,11.46,7.79,2.9,2.01,-9.93,-7.79,-30.42
-0.72,21.693,-30.015,-8.3217,-0.72,0.48,-12.776,31.953,19.178,-0.72,-5.35,8.11,10.55,11.46,7.79,2.9,1.97,-9.93,-7.79,-30.42
-0.63,21.693,-30.015,-8.3217,-0.63,0.42,-12.776,31.953,19.178,-0.63,-5.35,8.15,10.55,11.46,7.79,2.9,1.93,-9.93,-7.79,-30.42
-0.54,21.693,-30.015,-8.3217,-0.54,0.36,-12.776,31.953,19.178,-0.54,-5.35,8.19,10.55,11.46,7.79,2.9,1.89,-9.93,-7.79,-30.42
-0.45,21.693,-30.015,-8.3217,-0.45,0.3,-12.776,31.953,19.178,-0.45,-5.35,8.23,10.55,11.46,7.79,2.9,1.85,-9.93,-7.79,-30.42
-0.36,21.693,-30.015,-8.3217,-0.36,0.24,-12.776,31.953,19.178,-0.36,-5.35,8.27,10.55,11.46,7.79,2.9,1.81,-9.93,-7.79,-30.42
-0.27,21.693,-30.015,-8.3217,-0.27,0.18,-12.776,31.953,19.178,-0.27,-5.35,8.31,10.55,11.46,7.79,2.9,1.77,-9.93,-7.79,-30.42
-0.18,21.693,-30.015,-8.3217,-0.18,0.12,-12.776,31.953,19.178,-0.18,-5.35,8.35,10.55,11.46,7.79,2.9,1.73,-9.93,-7.79,-30.42
-0.09,21.693,-30.015,-8.3217,-0.09,0.06,-12.776,31.953,19.178,-0.09,-5.35,8.39,10.55,11.46,7.79,2.9,1.69,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.43,10.55,11.46,7.79,2.9,1.65,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.47,10.55,11.46,7.79,2.9,1.61,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.51,10.55,11.46,7.79,2.9,1.57,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.55,10.55,11.46,7.79,2.9,1.53,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.59,10.55,11.46,7.79,2.9,1.49,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.63,10.55,11.46,7.79,2.9,1.45,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.67,10.55,11.46,7.79,2.9,1.41,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.71,10.55,11.46,7.79,2.9,1.37,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.75,10.55,11.46,7.79,2.9,1.33,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.79,10.55,11.46,7.79,2.9,1.29,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.83,10.55,11.46,7.79,2.9,1.25,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.87,10.55,11.46,7.79,2.9,1.21,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.91,10.55,11.46,7.79,2.9,1.17,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.95,10.55,11.46,7.79,2.9,1.13,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,8.99,10.55,11.46,7.79,2.9,1.09,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.03,10.55,11.46,7.79,2.9,1.05,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.07,10.55,11.46,7.79,2.9,1.01,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.11,10.55,11.46,7.79,2.9,0.97,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.15,10.55,11.46,7.79,2.9,0.93,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.19,10.55,11.46,7.79,2.9,0.89,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.23,10.55,11.46,7.79,2.9,0.85,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.27,10.55,11.46,7.79,2.9,0.81,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.31,10.55,11.46,7.79,2.9,0.77,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.35,10.55,11.46,7.79,2.9,0.73,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.39,10.55,11.46,7.79,2.9,0.69,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.43,10.55,11.46,7.79,2.9,0.65,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.47,10.55,11.46,7.79,2.9,0.61,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.51,10.55,11.46,7.79,2.9,0.57,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.55,10.55,11.46,7.79,2.9,0.53,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.59,10.55,11.46,7.79,2.9,0.49,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.63,10.55,11.46,7.79,2.9,0.45,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.67,10.55,11.46,7.79,2.9,0.41,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.71,10.55,11.46,7.79,2.9,0.37,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.75,10.55,11.46,7.79,2.9,0.33,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.79,10.55,11.46,7.79,2.9,0.29,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.83,10.55,11.46,7.79,2.9,0.25,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.87,10.55,11.46,7.79,2.9,0.21,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.91,10.55,11.46,7.79,2.9,0.17,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.95,10.55,11.46,7.79,2.9,0.13,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,9.99,10.55,11.46,7.79,2.9,0.09,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.03,10.55,11.46,7.79,2.9,0.05,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.07,10.55,11.46,7.79,2.9,0.01,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.11,10.55,11.46,7.79,2.9,-0.03,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.15,10.55,11.46,7.79,2.9,-0.07,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.19,10.55,11.46,7.79,2.9,-0.11,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.23,10.55,11.46,7.79,2.9,-0.15,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.27,10.55,11.46,7.79,2.9,-0.19,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.31,10.55,11.46,7.79,2.9,-0.23,-9.93,-7.79,-30.42
0,21.693,-30.015,-8.3217,0,0,-12.776,31.953,19.178,0,-5.35,10.35,10.55,11.46,7.79,2.9,-0.27,-9.93,-7.79,-30.42
