-6.21	21.693	-30.015	-8.3217	-5	4.14	-12.776	31.953	19.178	-6.21	-7.18	5.37	3.21	5.96	8.1	0.76	-2	-3.21	-3.21	-32.56
-6.12	21.693	-30.015	-8.3217	-5	4.08	-12.776	31.953	19.178	-6.12	-7.18	5.41	3.21	5.96	8.1	0.76	-2.04	-3.21	-3.21	-32.56
-6.03	21.693	-30.015	-8.3217	-5	4.02	-12.776	31.953	19.178	-6.03	-7.18	5.45	3.21	5.96	8.1	0.76	-2.08	-3.21	-3.21	-32.56
-5.94	21.693	-30.015	-8.3217	-5	3.96	-12.776	31.953	19.178	-5.94	-7.18	5.49	3.21	5.96	8.1	0.76	-2.12	-3.21	-3.21	-32.56
-5.85	21.693	-30.015	-8.3217	-5	3.9	-12.776	31.953	19.178	-5.85	-7.18	5.53	3.21	5.96	8.1	0.76	-2.16	-3.21	-3.21	-32.56
-5.76	21.693	-30.015	-8.3217	-5	3.84	-12.776	31.953	19.178	-5.76	-7.18	5.57	3.21	5.96	8.1	0.76	-2.2	-3.21	-3.21	-32.56
-5.67	21.693	-30.015	-8.3217	-5	3.78	-12.776	31.953	19.178	-5.67	-7.18	5.61	3.21	5.96	8.1	0.76	-2.24	-3.21	-3.21	-32.56
-5.58	21.693	-30.015	-8.3217	-5	3.72	-12.776	31.953	19.178	-5.58	-7.18	5.65	3.21	5.96	8.1	0.76	-2.28	-3.21	-3.21	-32.56
-5.49	21.693	-30.015	-8.3217	-5	3.66	-12.776	31.953	19.178	-5.49	-7.18	5.69	3.21	5.96	8.1	0.76	-2.32	-3.21	-3.21	-32.56
-5.4	21.693	-30.015	-8.3217	-5	3.6	-12.776	31.953	19.178	-5.4	-7.18	5.73	3.21	5.96	8.1	0.76	-2.36	-3.21	-3.21	-32.56
-5.31	21.693	-30.015	-8.3217	-5	3.54	-12.776	31.953	19.178	-5.31	-7.18	5.77	3.21	5.96	8.1	0.76	-2.4	-3.21	-3.21	-32.56
-5.22	21.693	-30.015	-8.3217	-5	3.48	-12.776	31.953	19.178	-5.22	-7.18	5.81	3.21	5.96	8.1	0.76	-2.44	-3.21	-3.21	-32.56
-5.13	21.693	-30.015	-8.3217	-5	3.42	-12.776	31.953	19.178	-5.13	-7.18	5.85	3.21	5.96	8.1	0.76	-2.48	-3.21	-3.21	-32.56
-5.04	21.693	-30.015	-8.3217	-5	3.36	-12.776	31.953	19.178	-5.04	-7.18	5.89	3.21	5.96	8.1	0.76	-2.52	-3.21	-3.21	-32.56
-4.95	21.693	-30.015	-8.3217	-4.95	3.3	-12.776	31.953	19.178	-4.95	-7.18	5.93	3.21	5.96	8.1	0.76	-2.56	-3.21	-3.21	-32.56
-4.86	21.693	-30.015	-8.3217	-4.86	3.24	-12.776	31.953	19.178	-4.86	-7.18	5.97	3.21	5.96	8.1	0.76	-2.6	-3.21	-3.21	-32.56
-4.77	21.693	-30.015	-8.3217	-4.77	3.18	-12.776	31.953	19.178	-4.77	-7.18	6.01	3.21	5.96	8.1	0.76	-2.64	-3.21	-3.21	-32.56
-4.68	21.693	-30.015	-8.3217	-4.68	3.12	-12.776	31.953	19.178	-4.68	-7.18	6.05	3.21	5.96	8.1	0.76	-2.68	-3.21	-3.21	-32.56
-4.59	21.693	-30.015	-8.3217	-4.59	3.06	-12.776	31.953	19.178	-4.59	-7.18	6.09	3.21	5.96	8.1	0.76	-2.72	-3.21	-3.21	-32.56
-4.5	21.693	-30.015	-8.3217	-4.5	3	-12.776	31.953	19.178	-4.5	-7.18	6.13	3.21	5.96	8.1	0.76	-2.76	-3.21	-3.21	-32.56
-4.41	21.693	-30.015	-8.3217	-4.41	2.94	-12.776	31.953	19.178	-4.41	-7.18	6.17	3.21	5.96	8.1	0.76	-2.8	-3.21	-3.21	-32.56
-4.32	21.693	-30.015	-8.3217	-4.32	2.88	-12.776	31.953	19.178	-4.32	-7.18	6.21	3.21	5.96	8.1	0.76	-2.84	-3.21	-3.21	-32.56
-4.23	21.693	-30.015	-8.3217	-4.23	2.82	-12.776	31.953	19.178	-4.23	-7.18	6.25	3.21	5.96	8.1	0.76	-2.88	-3.21	-3.21	-32.56
-4.14	21.693	-30.015	-8.3217	-4.14	2.76	-12.776	31.953	19.178	-4.14	-7.18	6.29	3.21	5.96	8.1	0.76	-2.92	-3.21	-3.21	-32.56
-4.05	21.693	-30.015	-8.3217	-4.05	2.7	-12.776	31.953	19.178	-4.05	-7.18	6.33	3.21	5.96	8.1	0.76	-2.96	-3.21	-3.21	-32.56
-3.96	21.693	-30.015	-8.3217	-3.96	2.64	-12.776	31.953	19.178	-3.96	-7.18	6.37	3.21	5.96	8.1	0.76	-3	-3.21	-3.21	-32.56
-3.87	21.693	-30.015	-8.3217	-3.87	2.58	-12.776	31.953	19.178	-3.87	-7.18	6.41	3.21	5.96	8.1	0.76	-3.04	-3.21	-3.21	-32.56
-3.78	21.693	-30.015	-8.3217	-3.78	2.52	-12.776	31.953	19.178	-3.78	-7.18	6.45	3.21	5.96	8.1	0.76	-3.08	-3.21	-3.21	-32.56
-3.69	21.693	-30.015	-8.3217	-3.69	2.46	-12.776	31.953	19.178	-3.69	-7.18	6.49	3.21	5.96	8.1	0.76	-3.12	-3.21	-3.21	-32.56
-3.6	21.693	-30.015	-8.3217	-3.6	2.4	-12.776	31.953	19.178	-3.6	-7.18	6.53	3.21	5.96	8.1	0.76	-3.16	-3.21	-3.21	-32.56
-3.51	21.693	-30.015	-8.3217	-3.51	2.34	-12.776	31.953	19.178	-3.51	-7.18	6.57	3.21	5.96	8.1	0.76	-3.2	-3.21	-3.21	-32.56
-3.42	21.693	-30.015	-8.3217	-3.42	2.28	-12.776	31.953	19.178	-3.42	-7.18	6.61	3.21	5.96	8.1	0.76	-3.24	-3.21	-3.21	-32.56
